token,exchange_token,symbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,days_to_expiry
18081282,70630,AUBANK26MAR880PE,AUBANK,0.0,2026-03-30,880.0,0.05,1000,PE,NFO-OPT,NFO,19.0
21408258,83626,AUBANK26MAR870CE,AUBANK,0.0,2026-03-30,870.0,0.05,1000,CE,NFO-OPT,NFO,19.0
21408514,83627,AUBANK26MAR870PE,AUBANK,0.0,2026-03-30,870.0,0.05,1000,PE,NFO-OPT,NFO,19.0
18080514,70627,AUBANK26MAR860CE,AUBANK,0.0,2026-03-30,860.0,0.05,1000,CE,NFO-OPT,NFO,19.0
18080770,70628,AUBANK26MAR860PE,AUBANK,0.0,2026-03-30,860.0,0.05,1000,PE,NFO-OPT,NFO,19.0
21407746,83624,AUBANK26MAR850CE,AUBANK,0.0,2026-03-30,850.0,0.05,1000,CE,NFO-OPT,NFO,19.0
21408002,83625,AUBANK26MAR850PE,AUBANK,0.0,2026-03-30,850.0,0.05,1000,PE,NFO-OPT,NFO,19.0
18076930,70613,AUBANK26MAR840CE,AUBANK,0.0,2026-03-30,840.0,0.05,1000,CE,NFO-OPT,NFO,19.0
18080258,70626,AUBANK26MAR840PE,AUBANK,0.0,2026-03-30,840.0,0.05,1000,PE,NFO-OPT,NFO,19.0
21407234,83622,AUBANK26MAR830CE,AUBANK,0.0,2026-03-30,830.0,0.05,1000,CE,NFO-OPT,NFO,19.0
21407490,83623,AUBANK26MAR830PE,AUBANK,0.0,2026-03-30,830.0,0.05,1000,PE,NFO-OPT,NFO,19.0
18076418,70611,AUBANK26MAR820CE,AUBANK,0.0,2026-03-30,820.0,0.05,1000,CE,NFO-OPT,NFO,19.0
18076674,70612,AUBANK26MAR820PE,AUBANK,0.0,2026-03-30,820.0,0.05,1000,PE,NFO-OPT,NFO,19.0
21406722,83620,AUBANK26MAR810CE,AUBANK,0.0,2026-03-30,810.0,0.05,1000,CE,NFO-OPT,NFO,19.0
21406978,83621,AUBANK26MAR810PE,AUBANK,0.0,2026-03-30,810.0,0.05,1000,PE,NFO-OPT,NFO,19.0
18075906,70609,AUBANK26MAR800CE,AUBANK,0.0,2026-03-30,800.0,0.05,1000,CE,NFO-OPT,NFO,19.0
18076162,70610,AUBANK26MAR800PE,AUBANK,0.0,2026-03-30,800.0,0.05,1000,PE,NFO-OPT,NFO,19.0
21406210,83618,AUBANK26MAR790CE,AUBANK,0.0,2026-03-30,790.0,0.05,1000,CE,NFO-OPT,NFO,19.0
21406466,83619,AUBANK26MAR790PE,AUBANK,0.0,2026-03-30,790.0,0.05,1000,PE,NFO-OPT,NFO,19.0
18075394,70607,AUBANK26MAR780CE,AUBANK,0.0,2026-03-30,780.0,0.05,1000,CE,NFO-OPT,NFO,19.0
18075650,70608,AUBANK26MAR780PE,AUBANK,0.0,2026-03-30,780.0,0.05,1000,PE,NFO-OPT,NFO,19.0
21405698,83616,AUBANK26MAR770CE,AUBANK,0.0,2026-03-30,770.0,0.05,1000,CE,NFO-OPT,NFO,19.0
21405954,83617,AUBANK26MAR770PE,AUBANK,0.0,2026-03-30,770.0,0.05,1000,PE,NFO-OPT,NFO,19.0
18074882,70605,AUBANK26MAR760CE,AUBANK,0.0,2026-03-30,760.0,0.05,1000,CE,NFO-OPT,NFO,19.0
18075138,70606,AUBANK26MAR760PE,AUBANK,0.0,2026-03-30,760.0,0.05,1000,PE,NFO-OPT,NFO,19.0
21525762,84085,AUBANK26APR960CE,AUBANK,0.0,2026-04-28,960.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21526018,84086,AUBANK26APR960PE,AUBANK,0.0,2026-04-28,960.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20982274,81962,AUBANK26APR970CE,AUBANK,0.0,2026-04-28,970.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20982530,81963,AUBANK26APR970PE,AUBANK,0.0,2026-04-28,970.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20978690,81948,AUBANK26APR950CE,AUBANK,0.0,2026-04-28,950.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20982018,81961,AUBANK26APR950PE,AUBANK,0.0,2026-04-28,950.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21526274,84087,AUBANK26APR980CE,AUBANK,0.0,2026-04-28,980.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21526530,84088,AUBANK26APR980PE,AUBANK,0.0,2026-04-28,980.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21525250,84083,AUBANK26APR940CE,AUBANK,0.0,2026-04-28,940.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21525506,84084,AUBANK26APR940PE,AUBANK,0.0,2026-04-28,940.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20999170,82028,AUBANK26APR990CE,AUBANK,0.0,2026-04-28,990.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20999426,82029,AUBANK26APR990PE,AUBANK,0.0,2026-04-28,990.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20978178,81946,AUBANK26APR930CE,AUBANK,0.0,2026-04-28,930.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20978434,81947,AUBANK26APR930PE,AUBANK,0.0,2026-04-28,930.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21526786,84089,AUBANK26APR1000CE,AUBANK,0.0,2026-04-28,1000.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21527042,84090,AUBANK26APR1000PE,AUBANK,0.0,2026-04-28,1000.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21524738,84081,AUBANK26APR920CE,AUBANK,0.0,2026-04-28,920.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21524994,84082,AUBANK26APR920PE,AUBANK,0.0,2026-04-28,920.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21009666,82069,AUBANK26APR1010CE,AUBANK,0.0,2026-04-28,1010.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21009922,82070,AUBANK26APR1010PE,AUBANK,0.0,2026-04-28,1010.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20977666,81944,AUBANK26APR910CE,AUBANK,0.0,2026-04-28,910.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20977922,81945,AUBANK26APR910PE,AUBANK,0.0,2026-04-28,910.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21527298,84091,AUBANK26APR1020CE,AUBANK,0.0,2026-04-28,1020.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21527554,84092,AUBANK26APR1020PE,AUBANK,0.0,2026-04-28,1020.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21523458,84076,AUBANK26APR900CE,AUBANK,0.0,2026-04-28,900.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21524482,84080,AUBANK26APR900PE,AUBANK,0.0,2026-04-28,900.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21010178,82071,AUBANK26APR1030CE,AUBANK,0.0,2026-04-28,1030.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21010434,82072,AUBANK26APR1030PE,AUBANK,0.0,2026-04-28,1030.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20977154,81942,AUBANK26APR890CE,AUBANK,0.0,2026-04-28,890.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20977410,81943,AUBANK26APR890PE,AUBANK,0.0,2026-04-28,890.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21528066,84094,AUBANK26APR1040PE,AUBANK,0.0,2026-04-28,1040.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21530626,84104,AUBANK26APR1120CE,AUBANK,0.0,2026-04-28,1120.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21530882,84105,AUBANK26APR1120PE,AUBANK,0.0,2026-04-28,1120.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21530114,84102,AUBANK26APR1100CE,AUBANK,0.0,2026-04-28,1100.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21530370,84103,AUBANK26APR1100PE,AUBANK,0.0,2026-04-28,1100.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21529602,84100,AUBANK26APR1080CE,AUBANK,0.0,2026-04-28,1080.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21529858,84101,AUBANK26APR1080PE,AUBANK,0.0,2026-04-28,1080.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21015810,82093,AUBANK26APR1070CE,AUBANK,0.0,2026-04-28,1070.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21016066,82094,AUBANK26APR1070PE,AUBANK,0.0,2026-04-28,1070.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21528322,84095,AUBANK26APR1060CE,AUBANK,0.0,2026-04-28,1060.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21528578,84096,AUBANK26APR1060PE,AUBANK,0.0,2026-04-28,1060.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21013762,82085,AUBANK26APR1050CE,AUBANK,0.0,2026-04-28,1050.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21014530,82088,AUBANK26APR1050PE,AUBANK,0.0,2026-04-28,1050.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21527810,84093,AUBANK26APR1040CE,AUBANK,0.0,2026-04-28,1040.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21522946,84074,AUBANK26APR880CE,AUBANK,0.0,2026-04-28,880.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21523202,84075,AUBANK26APR880PE,AUBANK,0.0,2026-04-28,880.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20976642,81940,AUBANK26APR870CE,AUBANK,0.0,2026-04-28,870.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20976898,81941,AUBANK26APR870PE,AUBANK,0.0,2026-04-28,870.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21512962,84035,AUBANK26APR860CE,AUBANK,0.0,2026-04-28,860.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21522690,84073,AUBANK26APR860PE,AUBANK,0.0,2026-04-28,860.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20976130,81938,AUBANK26APR850CE,AUBANK,0.0,2026-04-28,850.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20976386,81939,AUBANK26APR850PE,AUBANK,0.0,2026-04-28,850.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21512450,84033,AUBANK26APR840CE,AUBANK,0.0,2026-04-28,840.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21512706,84034,AUBANK26APR840PE,AUBANK,0.0,2026-04-28,840.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20975618,81936,AUBANK26APR830CE,AUBANK,0.0,2026-04-28,830.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20975874,81937,AUBANK26APR830PE,AUBANK,0.0,2026-04-28,830.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21511426,84029,AUBANK26APR820CE,AUBANK,0.0,2026-04-28,820.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21512194,84032,AUBANK26APR820PE,AUBANK,0.0,2026-04-28,820.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20975106,81934,AUBANK26APR810CE,AUBANK,0.0,2026-04-28,810.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20975362,81935,AUBANK26APR810PE,AUBANK,0.0,2026-04-28,810.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21510402,84025,AUBANK26APR800CE,AUBANK,0.0,2026-04-28,800.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21511170,84028,AUBANK26APR800PE,AUBANK,0.0,2026-04-28,800.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20974594,81932,AUBANK26APR790CE,AUBANK,0.0,2026-04-28,790.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20974850,81933,AUBANK26APR790PE,AUBANK,0.0,2026-04-28,790.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21508866,84019,AUBANK26APR780CE,AUBANK,0.0,2026-04-28,780.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21510146,84024,AUBANK26APR780PE,AUBANK,0.0,2026-04-28,780.0,0.05,1000,PE,NFO-OPT,NFO,40.0
20974082,81930,AUBANK26APR770CE,AUBANK,0.0,2026-04-28,770.0,0.05,1000,CE,NFO-OPT,NFO,40.0
20974338,81931,AUBANK26APR770PE,AUBANK,0.0,2026-04-28,770.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21508354,84017,AUBANK26APR760CE,AUBANK,0.0,2026-04-28,760.0,0.05,1000,CE,NFO-OPT,NFO,40.0
21508610,84018,AUBANK26APR760PE,AUBANK,0.0,2026-04-28,760.0,0.05,1000,PE,NFO-OPT,NFO,40.0
21043714,82202,AUBANK26MAY760CE,AUBANK,0.0,2026-05-26,760.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21043970,82203,AUBANK26MAY760PE,AUBANK,0.0,2026-05-26,760.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21044226,82204,AUBANK26MAY780CE,AUBANK,0.0,2026-05-26,780.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21044482,82205,AUBANK26MAY780PE,AUBANK,0.0,2026-05-26,780.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21044738,82206,AUBANK26MAY800CE,AUBANK,0.0,2026-05-26,800.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21044994,82207,AUBANK26MAY800PE,AUBANK,0.0,2026-05-26,800.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21045250,82208,AUBANK26MAY820CE,AUBANK,0.0,2026-05-26,820.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21049858,82226,AUBANK26MAY820PE,AUBANK,0.0,2026-05-26,820.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21050626,82229,AUBANK26MAY840CE,AUBANK,0.0,2026-05-26,840.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21050882,82230,AUBANK26MAY840PE,AUBANK,0.0,2026-05-26,840.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21051650,82233,AUBANK26MAY860CE,AUBANK,0.0,2026-05-26,860.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21051906,82234,AUBANK26MAY860PE,AUBANK,0.0,2026-05-26,860.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21052162,82235,AUBANK26MAY880CE,AUBANK,0.0,2026-05-26,880.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21052418,82236,AUBANK26MAY880PE,AUBANK,0.0,2026-05-26,880.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21052674,82237,AUBANK26MAY900CE,AUBANK,0.0,2026-05-26,900.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21053186,82239,AUBANK26MAY900PE,AUBANK,0.0,2026-05-26,900.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21066754,82292,AUBANK26MAY920CE,AUBANK,0.0,2026-05-26,920.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21067010,82293,AUBANK26MAY920PE,AUBANK,0.0,2026-05-26,920.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21067266,82294,AUBANK26MAY940CE,AUBANK,0.0,2026-05-26,940.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21067522,82295,AUBANK26MAY940PE,AUBANK,0.0,2026-05-26,940.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21067778,82296,AUBANK26MAY960CE,AUBANK,0.0,2026-05-26,960.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21068034,82297,AUBANK26MAY960PE,AUBANK,0.0,2026-05-26,960.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21068290,82298,AUBANK26MAY980CE,AUBANK,0.0,2026-05-26,980.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21068546,82299,AUBANK26MAY980PE,AUBANK,0.0,2026-05-26,980.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21068802,82300,AUBANK26MAY1000CE,AUBANK,0.0,2026-05-26,1000.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21069058,82301,AUBANK26MAY1000PE,AUBANK,0.0,2026-05-26,1000.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21069314,82302,AUBANK26MAY1020CE,AUBANK,0.0,2026-05-26,1020.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21069570,82303,AUBANK26MAY1020PE,AUBANK,0.0,2026-05-26,1020.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21069826,82304,AUBANK26MAY1040CE,AUBANK,0.0,2026-05-26,1040.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21070082,82305,AUBANK26MAY1040PE,AUBANK,0.0,2026-05-26,1040.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21070850,82308,AUBANK26MAY1060CE,AUBANK,0.0,2026-05-26,1060.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21071106,82309,AUBANK26MAY1060PE,AUBANK,0.0,2026-05-26,1060.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21079298,82341,AUBANK26MAY1080CE,AUBANK,0.0,2026-05-26,1080.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21079554,82342,AUBANK26MAY1080PE,AUBANK,0.0,2026-05-26,1080.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21081346,82349,AUBANK26MAY1120CE,AUBANK,0.0,2026-05-26,1120.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21081602,82350,AUBANK26MAY1120PE,AUBANK,0.0,2026-05-26,1120.0,0.05,1000,PE,NFO-OPT,NFO,60.0
21088770,82378,AUBANK26MAY1160CE,AUBANK,0.0,2026-05-26,1160.0,0.05,1000,CE,NFO-OPT,NFO,60.0
21089282,82380,AUBANK26MAY1160PE,AUBANK,0.0,2026-05-26,1160.0,0.05,1000,PE,NFO-OPT,NFO,60.0
18348546,71674,AUROPHARMA26MAR1220CE,AUROPHARMA,0.0,2026-03-30,1220.0,0.05,550,CE,NFO-OPT,NFO,19.0
18348802,71675,AUROPHARMA26MAR1220PE,AUROPHARMA,0.0,2026-03-30,1220.0,0.05,550,PE,NFO-OPT,NFO,19.0
21582594,84307,AUROPHARMA26MAR1210CE,AUROPHARMA,0.0,2026-03-30,1210.0,0.05,550,CE,NFO-OPT,NFO,19.0
21582850,84308,AUROPHARMA26MAR1210PE,AUROPHARMA,0.0,2026-03-30,1210.0,0.05,550,PE,NFO-OPT,NFO,19.0
21583106,84309,AUROPHARMA26MAR1230CE,AUROPHARMA,0.0,2026-03-30,1230.0,0.05,550,CE,NFO-OPT,NFO,19.0
21583618,84311,AUROPHARMA26MAR1230PE,AUROPHARMA,0.0,2026-03-30,1230.0,0.05,550,PE,NFO-OPT,NFO,19.0
18348034,71672,AUROPHARMA26MAR1200CE,AUROPHARMA,0.0,2026-03-30,1200.0,0.05,550,CE,NFO-OPT,NFO,19.0
18348290,71673,AUROPHARMA26MAR1200PE,AUROPHARMA,0.0,2026-03-30,1200.0,0.05,550,PE,NFO-OPT,NFO,19.0
18349058,71676,AUROPHARMA26MAR1240CE,AUROPHARMA,0.0,2026-03-30,1240.0,0.05,550,CE,NFO-OPT,NFO,19.0
18349314,71677,AUROPHARMA26MAR1240PE,AUROPHARMA,0.0,2026-03-30,1240.0,0.05,550,PE,NFO-OPT,NFO,19.0
21579522,84295,AUROPHARMA26MAR1190CE,AUROPHARMA,0.0,2026-03-30,1190.0,0.05,550,CE,NFO-OPT,NFO,19.0
21582338,84306,AUROPHARMA26MAR1190PE,AUROPHARMA,0.0,2026-03-30,1190.0,0.05,550,PE,NFO-OPT,NFO,19.0
21583874,84312,AUROPHARMA26MAR1250CE,AUROPHARMA,0.0,2026-03-30,1250.0,0.05,550,CE,NFO-OPT,NFO,19.0
21584130,84313,AUROPHARMA26MAR1250PE,AUROPHARMA,0.0,2026-03-30,1250.0,0.05,550,PE,NFO-OPT,NFO,19.0
18347522,71670,AUROPHARMA26MAR1180CE,AUROPHARMA,0.0,2026-03-30,1180.0,0.05,550,CE,NFO-OPT,NFO,19.0
18347778,71671,AUROPHARMA26MAR1180PE,AUROPHARMA,0.0,2026-03-30,1180.0,0.05,550,PE,NFO-OPT,NFO,19.0
18349570,71678,AUROPHARMA26MAR1260CE,AUROPHARMA,0.0,2026-03-30,1260.0,0.05,550,CE,NFO-OPT,NFO,19.0
18349826,71679,AUROPHARMA26MAR1260PE,AUROPHARMA,0.0,2026-03-30,1260.0,0.05,550,PE,NFO-OPT,NFO,19.0
21579010,84293,AUROPHARMA26MAR1170CE,AUROPHARMA,0.0,2026-03-30,1170.0,0.05,550,CE,NFO-OPT,NFO,19.0
21579266,84294,AUROPHARMA26MAR1170PE,AUROPHARMA,0.0,2026-03-30,1170.0,0.05,550,PE,NFO-OPT,NFO,19.0
21584386,84314,AUROPHARMA26MAR1270CE,AUROPHARMA,0.0,2026-03-30,1270.0,0.05,550,CE,NFO-OPT,NFO,19.0
21584642,84315,AUROPHARMA26MAR1270PE,AUROPHARMA,0.0,2026-03-30,1270.0,0.05,550,PE,NFO-OPT,NFO,19.0
18347010,71668,AUROPHARMA26MAR1160CE,AUROPHARMA,0.0,2026-03-30,1160.0,0.05,550,CE,NFO-OPT,NFO,19.0
18347266,71669,AUROPHARMA26MAR1160PE,AUROPHARMA,0.0,2026-03-30,1160.0,0.05,550,PE,NFO-OPT,NFO,19.0
18350082,71680,AUROPHARMA26MAR1280CE,AUROPHARMA,0.0,2026-03-30,1280.0,0.05,550,CE,NFO-OPT,NFO,19.0
18350338,71681,AUROPHARMA26MAR1280PE,AUROPHARMA,0.0,2026-03-30,1280.0,0.05,550,PE,NFO-OPT,NFO,19.0
21577474,84287,AUROPHARMA26MAR1150CE,AUROPHARMA,0.0,2026-03-30,1150.0,0.05,550,CE,NFO-OPT,NFO,19.0
21578754,84292,AUROPHARMA26MAR1150PE,AUROPHARMA,0.0,2026-03-30,1150.0,0.05,550,PE,NFO-OPT,NFO,19.0
21585922,84320,AUROPHARMA26MAR1290CE,AUROPHARMA,0.0,2026-03-30,1290.0,0.05,550,CE,NFO-OPT,NFO,19.0
21586178,84321,AUROPHARMA26MAR1290PE,AUROPHARMA,0.0,2026-03-30,1290.0,0.05,550,PE,NFO-OPT,NFO,19.0
18350850,71683,AUROPHARMA26MAR1300PE,AUROPHARMA,0.0,2026-03-30,1300.0,0.05,550,PE,NFO-OPT,NFO,19.0
18353154,71692,AUROPHARMA26MAR1400CE,AUROPHARMA,0.0,2026-03-30,1400.0,0.05,550,CE,NFO-OPT,NFO,19.0
18353410,71693,AUROPHARMA26MAR1400PE,AUROPHARMA,0.0,2026-03-30,1400.0,0.05,550,PE,NFO-OPT,NFO,19.0
18352642,71690,AUROPHARMA26MAR1380CE,AUROPHARMA,0.0,2026-03-30,1380.0,0.05,550,CE,NFO-OPT,NFO,19.0
18352898,71691,AUROPHARMA26MAR1380PE,AUROPHARMA,0.0,2026-03-30,1380.0,0.05,550,PE,NFO-OPT,NFO,19.0
21601794,84382,AUROPHARMA26MAR1370CE,AUROPHARMA,0.0,2026-03-30,1370.0,0.05,550,CE,NFO-OPT,NFO,19.0
21602050,84383,AUROPHARMA26MAR1370PE,AUROPHARMA,0.0,2026-03-30,1370.0,0.05,550,PE,NFO-OPT,NFO,19.0
18352130,71688,AUROPHARMA26MAR1360CE,AUROPHARMA,0.0,2026-03-30,1360.0,0.05,550,CE,NFO-OPT,NFO,19.0
18352386,71689,AUROPHARMA26MAR1360PE,AUROPHARMA,0.0,2026-03-30,1360.0,0.05,550,PE,NFO-OPT,NFO,19.0
21601282,84380,AUROPHARMA26MAR1350CE,AUROPHARMA,0.0,2026-03-30,1350.0,0.05,550,CE,NFO-OPT,NFO,19.0
18351618,71686,AUROPHARMA26MAR1340CE,AUROPHARMA,0.0,2026-03-30,1340.0,0.05,550,CE,NFO-OPT,NFO,19.0
18351874,71687,AUROPHARMA26MAR1340PE,AUROPHARMA,0.0,2026-03-30,1340.0,0.05,550,PE,NFO-OPT,NFO,19.0
21597186,84364,AUROPHARMA26MAR1330CE,AUROPHARMA,0.0,2026-03-30,1330.0,0.05,550,CE,NFO-OPT,NFO,19.0
21597442,84365,AUROPHARMA26MAR1330PE,AUROPHARMA,0.0,2026-03-30,1330.0,0.05,550,PE,NFO-OPT,NFO,19.0
18351106,71684,AUROPHARMA26MAR1320CE,AUROPHARMA,0.0,2026-03-30,1320.0,0.05,550,CE,NFO-OPT,NFO,19.0
18351362,71685,AUROPHARMA26MAR1320PE,AUROPHARMA,0.0,2026-03-30,1320.0,0.05,550,PE,NFO-OPT,NFO,19.0
21588482,84330,AUROPHARMA26MAR1310CE,AUROPHARMA,0.0,2026-03-30,1310.0,0.05,550,CE,NFO-OPT,NFO,19.0
21588738,84331,AUROPHARMA26MAR1310PE,AUROPHARMA,0.0,2026-03-30,1310.0,0.05,550,PE,NFO-OPT,NFO,19.0
18350594,71682,AUROPHARMA26MAR1300CE,AUROPHARMA,0.0,2026-03-30,1300.0,0.05,550,CE,NFO-OPT,NFO,19.0
18336258,71626,AUROPHARMA26MAR1140CE,AUROPHARMA,0.0,2026-03-30,1140.0,0.05,550,CE,NFO-OPT,NFO,19.0
18336514,71627,AUROPHARMA26MAR1140PE,AUROPHARMA,0.0,2026-03-30,1140.0,0.05,550,PE,NFO-OPT,NFO,19.0
21576962,84285,AUROPHARMA26MAR1130CE,AUROPHARMA,0.0,2026-03-30,1130.0,0.05,550,CE,NFO-OPT,NFO,19.0
21577218,84286,AUROPHARMA26MAR1130PE,AUROPHARMA,0.0,2026-03-30,1130.0,0.05,550,PE,NFO-OPT,NFO,19.0
18335746,71624,AUROPHARMA26MAR1120CE,AUROPHARMA,0.0,2026-03-30,1120.0,0.05,550,CE,NFO-OPT,NFO,19.0
18336002,71625,AUROPHARMA26MAR1120PE,AUROPHARMA,0.0,2026-03-30,1120.0,0.05,550,PE,NFO-OPT,NFO,19.0
21576450,84283,AUROPHARMA26MAR1110CE,AUROPHARMA,0.0,2026-03-30,1110.0,0.05,550,CE,NFO-OPT,NFO,19.0
21576706,84284,AUROPHARMA26MAR1110PE,AUROPHARMA,0.0,2026-03-30,1110.0,0.05,550,PE,NFO-OPT,NFO,19.0
18332674,71612,AUROPHARMA26MAR1100CE,AUROPHARMA,0.0,2026-03-30,1100.0,0.05,550,CE,NFO-OPT,NFO,19.0
18332930,71613,AUROPHARMA26MAR1100PE,AUROPHARMA,0.0,2026-03-30,1100.0,0.05,550,PE,NFO-OPT,NFO,19.0
21575938,84281,AUROPHARMA26MAR1090CE,AUROPHARMA,0.0,2026-03-30,1090.0,0.05,550,CE,NFO-OPT,NFO,19.0
21576194,84282,AUROPHARMA26MAR1090PE,AUROPHARMA,0.0,2026-03-30,1090.0,0.05,550,PE,NFO-OPT,NFO,19.0
18332162,71610,AUROPHARMA26MAR1080CE,AUROPHARMA,0.0,2026-03-30,1080.0,0.05,550,CE,NFO-OPT,NFO,19.0
18332418,71611,AUROPHARMA26MAR1080PE,AUROPHARMA,0.0,2026-03-30,1080.0,0.05,550,PE,NFO-OPT,NFO,19.0
21575682,84280,AUROPHARMA26MAR1070PE,AUROPHARMA,0.0,2026-03-30,1070.0,0.05,550,PE,NFO-OPT,NFO,19.0
18331650,71608,AUROPHARMA26MAR1060CE,AUROPHARMA,0.0,2026-03-30,1060.0,0.05,550,CE,NFO-OPT,NFO,19.0
18331906,71609,AUROPHARMA26MAR1060PE,AUROPHARMA,0.0,2026-03-30,1060.0,0.05,550,PE,NFO-OPT,NFO,19.0
21574914,84277,AUROPHARMA26MAR1050CE,AUROPHARMA,0.0,2026-03-30,1050.0,0.05,550,CE,NFO-OPT,NFO,19.0
